-32.398	20.714	12.879	-25.081	-16.182
-15.177	-8.038	-58.534	26.929	-19.945
-43.793	32.710	-0.627	-13.407	-39.154
-36.298	-14.434	-46.807	-4.826	-19.182
-17.833	41.341	22.774	-5.973	-31.541
-44.523	-6.038	-35.329	-10.316	-28.560
-33.555	-18.602	-51.572	2.162	-20.299
-36.389	-8.538	5.694	-34.219	-12.870
13.550	20.014	-32.911	52.412	-22.929
-38.568	-18.069	-46.163	1.103	-21.796
-26.208	-13.854	-53.984	22.643	-15.499
-6.700	-10.473	-50.908	32.873	-13.920
7.280	-2.312	-37.607	44.627	-15.019
14.817	13.620	-36.899	46.460	-9.927
19.174	15.432	-31.464	47.161	-11.140
-35.815	44.022	10.734	-4.294	-46.643
-51.753	32.981	-4.401	-14.234	-36.756
13.090	40.760	19.331	20.227	-19.157
21.560	29.375	-19.939	45.465	-13.215
5.324	-3.035	-49.638	39.369	-16.871
24.228	23.178	-3.457	38.547	-7.734
12.684	47.879	-10.063	40.796	-32.817
-45.814	-0.274	-23.121	-21.847	-26.343
26.865	3.990	-17.594	42.963	-0.411
-29.863	-26.866	-18.054	-25.447	4.516
-32.224	25.539	13.221	-20.796	-30.960
-42.107	-20.220	-49.895	-1.848	-25.491
-23.799	40.243	19.273	-17.301	-28.996
-46.323	-8.702	-37.076	-9.749	-19.379
-35.886	-15.326	-9.926	-31.351	-9.186
11.530	-8.778	-36.351	28.871	1.989
6.182	-25.471	-32.344	19.784	7.021
-43.938	21.992	2.298	-20.502	-35.421
-7.464	-5.833	-55.128	33.038	-15.839
-49.062	1.467	-16.725	-21.788	-36.052
-15.343	56.293	11.308	20.043	-36.380
27.966	16.366	-12.652	40.896	-3.734
-38.934	27.463	13.318	-20.519	-31.460
2.253	7.696	-48.913	50.327	-18.129
-7.007	47.583	22.025	6.230	-26.433
-31.079	24.160	19.442	-29.860	-22.644
-50.163	-3.612	-31.627	-16.768	-25.660
-18.303	36.624	20.464	-11.428	-31.103
-25.098	-33.092	-22.518	-26.487	-3.421
-22.621	-29.584	-32.104	-15.976	1.631
-34.477	12.379	10.495	-22.199	-17.704
-22.055	34.206	20.938	-25.295	-23.148
8.518	48.434	-3.066	41.525	-29.877
-15.234	35.590	22.846	-3.424	-30.960
6.061	49.002	23.038	14.760	-20.404
-46.659	3.135	-13.239	-23.285	-31.300
-6.590	57.872	9.367	18.243	-34.568
-38.044	9.823	11.147	-31.813	-17.961
-6.693	-5.186	-52.629	37.960	-15.599
-14.304	38.228	27.178	-8.244	-22.216
-46.067	10.003	-1.504	-23.833	-23.293
-37.590	-14.445	-43.205	-2.635	-22.194
-37.953	-15.284	-40.988	-9.024	-22.448
-15.757	31.760	22.252	-20.566	-18.521
19.321	22.341	-20.602	40.292	-15.460
-45.846	12.180	-5.049	-27.677	-25.593
-23.755	52.342	15.883	-2.513	-36.246
-26.539	-28.306	-18.830	-23.469	-4.375
-52.833	6.090	-14.793	-19.024	-26.503
13.845	6.037	-35.287	49.918	-14.288
-0.974	42.540	21.003	5.140	-24.244
-11.722	-13.741	-55.883	25.482	-18.889
22.460	17.036	-13.907	43.411	1.699
10.361	13.226	-45.421	47.653	-18.086
-38.217	-17.552	-50.503	2.200	-25.369
-37.874	31.303	8.872	-17.379	-33.767
-40.815	-15.438	-49.510	0.916	-27.096
-31.080	-20.166	-44.961	6.134	-23.491
17.482	27.699	-25.556	52.162	-19.811
6.512	48.539	-5.441	39.379	-26.408
-14.973	38.991	24.462	-14.050	-26.467
16.972	42.985	9.049	24.624	-17.215
25.125	18.950	-12.671	40.471	-3.493
2.796	45.698	24.181	15.902	-23.310
23.176	-5.768	-23.602	38.256	5.545
-50.783	-6.186	-26.251	-19.969	-24.866
10.715	37.051	15.193	22.678	-22.903
23.968	-7.112	-22.842	31.840	1.856
-30.237	19.895	24.813	-17.349	-23.527
16.510	15.677	-23.372	46.452	-18.389
-6.370	50.675	1.671	31.799	-31.771
-37.012	40.760	8.846	-12.263	-47.412
4.136	0.101	-55.789	44.244	-17.446
-23.921	-27.004	-22.332	-13.605	-0.722
27.153	20.777	-9.996	37.974	0.926
-41.024	36.059	-0.983	-19.707	-37.261
23.016	33.758	4.543	35.980	-12.512
-22.288	-34.518	-19.951	-11.974	4.878
-49.458	-2.311	-34.519	-8.682	-24.170
-44.054	-7.709	-34.507	-3.992	-30.231
20.695	34.396	-11.483	39.817	-18.215
5.636	-36.185	-39.259	18.190	5.217
7.023	27.288	-26.249	47.810	-28.410
8.135	23.919	-41.639	48.568	-20.863
6.606	44.080	17.636	19.051	-25.807
9.707	49.644	19.247	13.488	-17.797
-15.324	39.253	23.721	-8.479	-22.615
-11.381	54.084	11.479	10.281	-36.035
-48.536	6.584	-7.836	-23.842	-23.050
1.006	-24.454	-37.208	17.377	5.025
-16.445	54.961	11.893	13.857	-31.048
-20.302	38.272	28.894	-14.401	-24.918
-42.116	-22.423	-41.182	-0.091	-20.943
18.130	15.315	-25.589	45.192	-15.774
-17.282	-14.942	-52.720	17.824	-17.581
12.037	41.817	-20.087	53.277	-25.679
-18.211	-33.339	-28.447	-10.878	5.586
22.772	3.397	-22.238	40.436	2.282
-32.468	26.480	21.986	-23.942	-16.432
-9.326	56.211	10.626	19.289	-33.788
5.927	16.103	-38.920	49.544	-27.153
4.535	55.887	-0.533	36.332	-24.582
-47.007	-7.870	-33.516	-15.736	-23.328
17.235	40.111	12.720	20.745	-21.663
-49.180	1.496	-17.198	-25.382	-32.329
-45.544	10.075	-5.494	-18.303	-29.607
13.503	-17.939	-34.682	35.179	4.266
-17.535	-33.549	-27.175	-7.462	9.305
24.542	17.711	-14.097	35.054	-0.443
-18.820	44.275	19.589	-8.007	-34.798
-6.605	43.202	25.253	2.335	-26.500
-29.544	-17.220	-49.196	14.229	-16.811
23.174	3.158	-21.672	35.813	-8.113
5.657	42.850	11.214	22.779	-14.439
18.972	38.970	12.099	29.754	-14.087
-0.824	43.901	21.826	8.651	-15.311
-47.984	16.739	-1.883	-26.461	-31.707
32.268	-3.390	-25.365	37.041	3.921
-57.371	0.233	-24.282	-17.894	-34.613
-2.193	-13.509	-48.487	36.470	-19.227
-3.473	-31.987	-40.507	2.002	4.591
-11.758	-12.966	-53.314	32.571	-21.710
11.106	-25.875	-37.258	20.112	10.098
-37.721	34.859	7.790	-12.052	-42.984
-27.336	22.284	18.399	-27.476	-22.384
-16.520	-13.512	-56.286	17.606	-15.792
14.805	44.869	13.801	20.572	-20.267
6.024	-10.336	-41.595	39.747	-9.152
-44.860	-12.869	-45.397	-10.399	-20.901
-54.051	17.325	-6.989	-20.359	-40.012
12.244	34.124	-23.959	53.730	-25.540
14.261	39.362	0.908	37.073	-21.737
-50.629	-4.949	-38.197	-11.191	-31.470
-27.297	-17.020	-56.546	14.834	-22.567
19.980	25.351	-23.391	38.391	-14.251
-41.010	38.388	9.261	-12.919	-35.521
-40.411	-7.604	-0.537	-27.186	-16.187
21.746	35.146	-4.238	45.417	-17.777
-23.438	-26.751	-23.957	-12.772	2.622
-25.145	-32.051	-24.998	-16.530	-4.921
9.549	27.556	-27.951	51.045	-22.453
-18.252	43.262	22.364	-1.971	-24.435
-26.134	-15.481	-54.051	21.168	-21.325
-37.625	30.172	16.649	-23.284	-30.184
-45.710	-4.804	-4.086	-31.913	-10.142
6.926	51.437	-2.200	41.546	-32.262
-16.678	55.219	6.108	5.037	-35.498
-32.512	45.155	12.785	-12.106	-41.562
11.997	15.266	-37.450	46.988	-23.692
-36.897	27.512	10.515	-17.794	-30.318
-52.669	-0.378	-18.442	-24.360	-32.520
-49.669	8.790	-3.483	-21.316	-32.293
10.931	-1.822	-40.402	42.340	-14.154
-5.084	47.039	21.174	2.217	-21.402
-12.892	40.965	22.296	5.410	-24.449
-36.807	-19.057	-44.019	-3.039	-23.895
-32.049	40.845	14.039	-13.672	-25.434
-53.783	20.976	-8.305	-15.001	-36.049
6.542	7.061	-45.932	50.989	-20.201
-35.555	41.034	4.501	-11.519	-39.371
-29.460	-15.761	-51.816	12.041	-21.537
-24.495	-19.856	-51.254	8.131	-19.615
-29.722	-17.193	-52.130	4.733	-18.713
6.424	-24.552	-42.620	23.127	7.518
13.014	41.792	15.969	24.205	-16.309
-43.038	20.223	9.184	-22.833	-27.256
13.694	31.819	-25.793	52.305	-19.636
-29.969	17.236	18.038	-26.752	-21.095
12.625	47.029	0.212	38.611	-29.642
-25.496	-15.285	-52.911	3.235	-15.569
1.871	42.366	24.830	8.725	-21.034
-47.386	-16.542	-43.655	-0.036	-23.558
-52.176	10.560	-23.773	-16.833	-37.275
13.953	45.385	17.567	25.120	-17.087
24.887	-15.625	-26.981	33.186	3.856
-52.357	7.523	-27.354	-16.510	-33.149
