21.508	-32.514	-51.861	-28.455	-8.882
9.886	-11.606	-21.953	-19.338	-2.747
36.548	-21.188	-46.424	-10.763	-2.112
-0.808	-0.872	-8.373	-38.594	-7.829
37.563	27.401	16.005	-18.521	-9.128
0.195	1.025	2.660	-42.167	-8.965
36.834	-19.880	-49.767	-8.698	-6.108
-1.173	8.297	-2.168	-13.118	-9.639
14.332	9.530	-7.402	5.868	-14.394
-1.791	3.690	-0.240	-2.001	-0.617
-5.785	-8.220	-13.425	-35.400	-4.207
8.196	-13.374	-22.544	-25.842	-12.201
14.363	9.906	15.038	-37.794	-10.428
49.746	28.181	5.079	-14.240	-6.239
1.353	-11.158	-23.212	-29.857	-4.747
1.925	-12.758	-14.230	-31.373	-5.312
15.776	-6.650	-21.335	-3.441	-3.353
33.880	-29.604	-54.617	-23.252	-4.025
1.139	-9.359	-15.751	-28.794	-8.448
-0.155	-4.778	-2.326	-1.429	-1.044
-0.632	3.370	-7.314	1.941	-8.160
-5.678	-15.058	-20.266	-33.715	-10.067
-1.149	-1.162	3.245	1.519	-4.739
57.666	13.540	-13.757	-1.446	-2.599
9.385	-14.215	-28.125	-21.465	-5.855
24.655	9.935	-10.928	4.907	-13.894
-3.249	4.313	-8.046	-5.803	-2.349
19.658	-1.741	-22.585	3.229	-10.834
19.314	-27.611	-51.975	-29.570	-7.262
-10.127	2.661	-6.696	-9.776	-9.980
46.380	-15.390	-41.017	0.721	2.304
7.804	17.116	16.463	-39.614	-13.966
21.026	2.744	-19.425	6.823	-11.924
11.950	20.096	13.782	-39.841	-8.024
21.050	28.103	17.316	-30.432	-15.285
55.223	13.287	-2.823	-7.863	-3.331
16.399	-1.763	-22.812	0.704	-4.456
5.926	-18.957	-24.663	-23.919	-5.953
54.121	16.226	-3.657	-0.510	-1.615
1.800	3.462	-3.458	5.166	-5.205
22.743	-3.308	-26.579	-4.526	-8.244
-7.392	3.165	-1.886	-7.473	-1.291
-2.984	13.721	-2.970	-5.110	-19.483
-2.733	-1.959	-19.431	-33.877	-13.451
5.933	-8.808	-8.671	-38.388	-8.559
0.942	15.081	1.604	-2.776	-10.199
58.462	16.882	-16.389	3.744	-5.893
15.917	-16.870	-27.386	-7.466	-1.789
15.829	13.864	-4.589	2.119	-10.074
46.259	35.175	13.219	-18.698	-9.257
-5.687	1.175	-4.894	-5.227	-13.101
12.680	-4.889	-26.253	-8.902	-8.863
22.816	5.098	-18.293	4.529	-9.067
-0.072	8.421	-7.183	-6.083	-14.629
20.476	-2.960	-20.337	-2.677	-9.772
-4.915	-7.117	-9.373	-33.617	-10.754
15.842	-8.649	-27.615	-3.370	-4.275
6.293	-19.524	-23.325	-15.144	-4.434
2.859	-0.279	-3.184	-42.379	-7.794
4.594	3.164	-1.538	-1.570	-3.372
-3.406	7.045	-0.765	-4.473	-2.600
18.102	3.853	-23.598	5.716	-5.885
5.938	10.109	-0.177	-5.920	-16.832
-2.367	-14.302	-17.148	-27.081	-2.728
