30.269	-17.283	-36.390	45.927	6.573
-46.059	-58.968	-50.544	-36.667	1.990
-49.395	-100.661	-64.408	-49.245	15.659
-33.474	-102.659	-91.044	-11.965	13.784
-38.549	-13.443	7.003	-54.624	-7.430
8.416	-41.111	-31.295	8.976	17.452
-22.524	-5.292	-3.594	-19.572	-5.150
19.063	-13.937	-17.369	16.105	10.728
35.353	12.859	14.623	30.104	12.492
-45.373	-69.518	-60.862	-31.031	4.929
-48.221	-102.895	-68.191	-49.759	20.323
-35.354	-102.980	-80.712	-26.674	18.180
-7.401	-81.049	-100.814	25.391	15.890
-58.018	-76.046	-58.815	-34.367	-3.850
-70.851	-100.168	-86.714	-40.046	0.399
-24.563	1.609	11.329	-21.082	-14.160
31.981	-10.982	-34.549	39.063	8.865
38.248	34.026	33.135	28.387	3.080
-66.524	-82.603	-71.846	-39.243	-1.567
-54.962	-91.486	-50.452	-55.561	21.928
-21.558	23.248	21.389	-24.195	-25.247
-38.050	-109.016	-82.086	-27.519	19.301
-25.598	-57.102	-30.461	-19.993	12.511
3.278	-37.981	-33.290	3.500	11.456
-48.085	-19.704	0.416	-42.687	-0.625
-46.035	-29.253	-30.113	-29.441	-7.555
-2.928	18.327	40.046	-22.518	-0.341
-42.857	-29.674	-10.805	-40.082	-5.284
-37.319	-60.313	-45.409	-27.194	6.346
-42.786	-121.691	-111.119	-16.628	17.418
-56.122	-71.522	-62.368	-40.149	-1.751
-0.004	-77.912	-97.524	34.109	14.392
-23.067	28.854	26.523	-23.738	-17.087
-1.183	-42.192	-35.302	2.893	20.890
-31.371	-33.847	-36.936	-8.327	-8.548
13.776	-56.191	-69.952	37.784	19.152
-50.116	-105.864	-69.007	-45.022	18.952
-63.488	-110.889	-96.453	-34.434	7.250
5.559	22.235	19.623	-0.288	-10.009
-23.243	-33.687	-34.582	-2.538	-8.430
-7.611	18.326	37.177	-29.050	0.963
-16.098	-35.979	-43.363	5.356	-7.868
-42.078	-101.804	-75.940	-29.737	20.381
-25.073	-93.045	-104.811	8.191	12.239
-1.890	14.913	39.092	-23.061	0.051
4.892	-43.358	-38.680	4.429	18.702
29.973	-7.525	-2.135	26.605	15.188
29.724	48.671	35.143	17.845	-3.087
-51.205	-66.304	-56.668	-36.872	-8.919
10.710	-16.157	-25.060	11.417	4.306
-12.416	-38.297	-52.446	0.220	-0.180
9.750	50.913	43.374	5.173	-13.988
-12.102	-62.189	-62.712	14.713	19.646
3.998	-73.628	-68.665	7.321	21.326
14.893	-47.840	-43.829	22.026	14.820
-51.508	-100.216	-66.806	-46.674	20.948
-36.070	-122.460	-107.001	-13.533	19.209
-68.630	-90.107	-76.070	-35.389	-1.620
