-28.006	32.479	20.470	-23.299	-22.354
-35.480	-5.735	26.821	-48.479	-1.483
16.260	-31.930	-45.693	25.249	15.480
11.096	-9.965	-18.490	18.190	1.911
-21.055	35.904	26.597	-16.227	-24.659
-14.932	-29.250	-12.262	-15.728	9.687
32.589	-2.326	-6.289	18.716	17.737
22.295	33.033	-2.184	38.232	-9.311
1.754	47.857	41.983	2.695	-12.693
-14.786	-37.751	-14.694	-17.699	15.521
22.655	-10.222	-6.636	23.463	14.889
-12.003	-29.551	-13.786	-18.010	13.344
-3.507	-43.784	-28.544	-7.898	18.842
12.199	28.614	15.984	6.525	-4.883
23.160	24.790	1.651	34.083	-6.891
-4.502	-42.402	-22.318	-10.980	18.453
2.124	-39.969	-26.342	-8.574	15.445
25.601	-28.275	-34.179	31.606	9.888
-33.827	-29.495	-24.825	-28.755	-9.271
-19.776	27.089	20.794	-24.511	-23.741
-49.658	-18.798	7.520	-47.375	-4.496
13.192	-11.178	-17.191	21.723	7.381
5.646	-17.587	-31.577	18.124	-2.042
-31.432	21.667	24.989	-21.326	-20.165
31.512	-1.399	-3.046	30.365	18.275
-14.844	-33.837	-19.724	-19.108	9.851
4.906	15.070	35.130	-14.428	0.424
-4.711	-43.857	-31.288	-4.407	20.286
-40.072	-20.993	-5.182	-43.844	-6.709
0.824	43.972	44.307	-2.224	-8.672
-36.490	-30.064	-25.545	-27.936	-7.113
-12.930	12.956	36.212	-32.696	3.757
29.957	-14.128	-7.379	19.392	11.094
-17.511	7.864	38.988	-38.188	-0.504
23.151	-33.221	-41.207	30.876	19.956
-30.375	-32.960	-33.188	-15.935	-6.092
10.942	-42.423	-37.241	9.951	18.332
-1.668	20.370	32.663	-18.270	4.407
13.470	-18.531	-19.342	17.871	8.869
11.811	46.751	42.693	0.705	-12.752
21.781	-26.362	-41.333	38.167	16.505
-38.115	-35.542	-38.056	-19.238	-4.798
15.482	30.290	7.528	25.556	-11.314
26.325	-8.510	-9.952	25.178	7.762
-34.728	-3.446	21.771	-46.313	3.870
-19.985	-28.504	-10.795	-20.683	6.396
-27.299	13.643	17.222	-21.967	-14.735
32.639	2.350	-30.333	46.355	5.137
-42.699	-12.604	5.538	-52.168	-5.377
11.046	22.375	24.601	-3.745	-4.093
24.595	44.231	36.645	17.955	-1.464
4.471	-13.001	-27.550	18.569	-0.344
-22.588	-7.452	-6.457	-19.040	-1.612
-21.758	-2.623	-0.504	-26.837	-9.106
-12.174	-30.280	-10.099	-16.623	13.878
-3.489	-22.902	-27.908	15.570	1.061
42.691	9.738	10.142	29.169	9.172
0.153	22.516	30.287	-0.259	-5.409
7.637	22.581	23.418	2.449	-0.178
2.351	-17.452	-22.165	12.542	4.509
34.014	7.169	-21.457	51.390	3.986
-28.368	1.767	6.461	-21.298	-13.309
-10.075	43.719	36.329	-8.339	-22.088
9.404	47.124	41.112	-0.004	-13.772
-11.092	-34.698	-12.562	-14.516	12.952
-20.984	44.219	35.447	-13.234	-15.634
11.336	-16.965	-27.849	19.072	2.800
-41.167	-22.640	-7.474	-44.749	-8.606
-29.526	28.463	21.637	-21.112	-22.669
9.490	-9.109	-20.839	16.451	2.592
13.724	48.974	42.271	8.102	-10.326
-39.775	-18.173	2.708	-48.506	-5.270
47.980	21.195	21.011	26.792	12.352
29.368	25.629	-4.552	38.273	-1.975
-20.587	35.385	29.293	-20.279	-18.397
-45.081	-21.138	-2.147	-48.631	-6.658
30.083	-20.961	-43.046	31.567	10.167
42.647	22.798	19.042	25.878	8.797
32.652	43.167	26.072	21.551	0.560
-9.388	41.634	41.004	-12.505	-17.550
20.413	26.826	7.494	26.765	-13.831
-13.301	-22.444	-10.392	-14.332	4.792
28.718	-21.537	-34.014	42.271	12.382
28.631	21.390	-6.646	40.254	-1.514
28.572	25.131	-3.653	38.772	-2.775
-41.129	-13.007	9.488	-44.303	-4.873
-37.214	-7.931	18.361	-46.239	-1.542
-22.374	-17.466	2.806	-18.703	1.612
-11.298	-34.543	-13.455	-17.168	8.361
31.560	14.051	-12.952	41.964	-1.741
18.040	-9.666	-17.490	21.334	6.462
26.743	-28.887	-46.717	34.547	9.641
-11.321	-31.655	-8.986	-27.058	6.885
5.201	-51.834	-31.279	-0.370	21.683
16.517	27.724	-2.673	27.494	-8.222
9.500	26.995	8.696	11.753	-14.120
40.039	7.673	11.739	30.808	15.016
22.407	28.195	4.807	36.053	-11.931
-25.957	22.712	18.086	-18.681	-26.202
-17.768	-16.495	-5.479	-25.335	2.277
14.666	26.128	10.648	17.680	-11.886
-2.694	-48.867	-26.866	-0.045	16.969
-21.385	-9.000	1.082	-24.899	0.162
-28.716	16.653	16.283	-25.793	-24.422
-14.052	40.647	40.029	-20.233	-17.709
-0.612	-50.068	-31.863	-1.837	16.541
-31.015	8.651	4.539	-18.266	-10.527
17.492	-32.545	-43.405	24.614	18.043
-2.376	44.911	42.018	-2.369	-18.179
-11.240	-32.850	-10.773	-24.627	8.714
-27.913	8.532	8.413	-18.590	-15.525
27.612	-1.118	-3.034	24.397	10.348
-3.094	50.341	42.611	-0.547	-17.361
-16.276	-9.842	-0.269	-25.663	-0.059
-26.020	9.854	8.352	-22.021	-19.964
21.890	-32.285	-41.121	24.034	13.592
-6.814	17.853	37.309	-20.734	6.031
29.973	-6.240	-27.536	46.548	4.548
2.564	-20.900	-30.624	13.874	-0.177
36.505	33.038	28.587	30.408	6.711
-37.227	-34.721	-31.856	-19.164	-3.618
-14.251	-27.561	-38.668	5.658	-2.784
3.252	20.230	29.129	-12.608	-0.223
-3.691	51.832	44.861	-7.258	-18.077
-8.506	41.923	34.896	-16.981	-15.513
35.187	34.371	26.131	24.424	9.750
10.078	45.018	42.350	-1.903	-8.926
-23.809	19.943	24.952	-22.766	-18.768
-22.583	-8.681	-1.809	-22.105	1.241
22.270	-7.724	-10.475	23.813	12.127
-18.499	5.530	32.931	-42.588	-3.282
25.398	18.215	-8.296	36.793	-5.099
17.358	24.857	16.998	13.327	-7.041
6.515	22.025	15.992	6.812	-0.675
15.933	-40.081	-38.411	22.959	20.368
41.426	12.174	13.573	28.120	16.880
34.443	8.693	8.575	28.047	15.964
-2.297	-17.480	-27.524	13.489	2.492
-17.317	-24.200	-7.891	-20.058	-0.623
38.777	30.762	23.777	22.103	5.237
-48.636	-23.559	-9.844	-41.388	-3.184
-42.593	-36.861	-27.979	-22.495	-3.319
32.601	1.005	-23.142	44.372	7.726
25.079	48.737	40.918	10.297	-6.664
-29.325	-7.094	-3.365	-22.403	-12.339
-28.759	3.066	29.539	-46.639	-1.110
-1.756	21.263	38.935	-16.347	-1.263
-35.410	-8.057	20.503	-49.150	-2.539
-16.387	-5.039	2.084	-20.987	-3.263
25.479	21.429	-12.971	42.577	1.259
-15.976	-31.699	-18.744	-21.476	10.169
-25.166	30.117	26.416	-22.228	-27.308
31.321	-13.806	-34.265	43.166	11.458
29.992	40.426	38.899	13.021	-3.058
16.785	23.883	7.621	27.886	-13.227
-25.864	-4.577	0.191	-23.426	-11.067
-6.119	-47.707	-25.989	-12.680	18.336
39.691	24.795	19.838	23.244	10.735
10.187	-14.214	-18.150	19.733	6.558
-4.077	-15.927	-34.803	8.486	-1.946
-42.027	-20.541	7.618	-47.814	-1.707
34.972	3.705	-2.209	23.260	14.093
-29.562	9.668	9.376	-19.788	-20.691
24.462	27.502	5.014	26.971	-7.090
-21.949	34.816	30.470	-17.225	-18.041
1.017	-20.005	-31.884	13.832	3.030
34.094	35.085	23.947	22.928	4.353
24.914	-20.807	-33.346	43.762	6.820
-23.599	-1.593	-1.919	-22.257	-8.005
30.779	38.047	30.309	14.983	7.406
33.609	7.567	0.206	21.309	9.085
6.160	22.179	21.702	5.669	-1.942
-28.617	14.863	14.869	-26.289	-17.699
-24.692	28.663	25.341	-24.266	-21.428
-11.918	12.942	35.449	-24.408	0.025
-27.886	7.227	5.971	-20.710	-21.239
-19.767	12.553	38.016	-38.795	-3.014
1.483	21.362	24.264	0.853	-1.488
0.522	-39.170	-27.915	-4.396	17.113
-20.578	-10.465	-0.259	-26.026	-9.348
-34.069	-2.890	21.452	-44.698	-1.913
9.072	-39.862	-41.030	21.578	19.806
39.449	25.169	26.223	25.725	13.512
-14.776	-28.570	-18.687	-20.692	9.236
-18.252	-28.001	-5.184	-22.511	5.640
